1,4,16,35
0.55,0.96,0.49,0.51
0.79,0.95,0.74,0.77
0.79,0.95,0.74,0.77
0.6,0.97,0.59,0.58
0.6,0.49,0.71,0.64
82775.53,18147.16,24198.21,44451.38
0.53,0.6,0.5,0.51
1.33,0.47,0.76,1.25
33800.12,17722.24,13599.94,20854.06
0.31,0.61,0.43,0.26
