0.50,0.57,0.52,0.45
0.74,0.80,0.73,0.70
0.74,0.80,0.73,0.70
0.56,0.71,0.62,0.52
0.75,0.65,0.79,0.76
22550.49,10650.95,13802.95,23296.48
0.43,0.53,0.44,0.44
1.00,0.58,0.86,1.40
12020.59,7550.23,7641.33,11156.65
0.26,0.48,0.34,0.18
