0.481,0.726,0.727,0.763,18131.026,0.414
0.428,0.712,0.714,0.896,19076.252,0.363
0.502,0.713,0.714,0.733,20045.354,0.426
0.612,0.800,0.800,0.630,9444.433,0.535
0.508,0.724,0.725,0.815,15210.330,0.396
0.444,0.669,0.670,0.812,16460.697,0.397
0.466,0.727,0.728,0.758,18612.030,0.410
0.222,0.450,0.451,0.804,2761.424,0.405
0.477,0.713,0.714,0.836,18977.505,0.389
0.408,0.689,0.690,0.820,20749.039,0.378
0.432,0.705,0.707,0.755,26732.939,0.422
0.429,0.701,0.703,0.819,28970.988,0.388
0.487,0.728,0.728,0.743,16224.815,0.424
0.443,0.615,0.615,0.781,4525.866,0.425
0.708,0.840,0.841,0.714,19786.832,0.485
0.521,0.732,0.733,0.741,13263.235,0.449
0.590,0.798,0.798,0.724,43521.241,0.494
0.516,0.746,0.746,0.723,14530.317,0.466
0.472,0.724,0.725,0.792,17030.637,0.398
0.535,0.749,0.750,0.740,25172.989,0.439
0.505,0.729,0.729,0.749,6269.772,0.422
0.644,0.789,0.789,0.665,11309.607,0.486
0.502,0.725,0.726,0.759,27057.072,0.424
0.581,0.789,0.790,0.671,14645.964,0.474
0.494,0.704,0.705,0.798,15035.814,0.406
0.658,0.816,0.816,0.637,13093.184,0.533
0.525,0.722,0.723,0.826,16258.670,0.397
0.464,0.675,0.675,0.585,5789.371,0.521
0.556,0.767,0.767,0.551,10814.225,0.535
0.427,0.700,0.701,0.866,17309.109,0.391
0.542,0.739,0.739,0.771,13920.148,0.430
0.342,0.535,0.535,0.791,3946.164,0.401
0.525,0.794,0.795,0.681,13671.423,0.480
0.400,0.661,0.662,0.723,15887.063,0.425
0.447,0.721,0.722,0.824,16553.885,0.382
0.585,0.790,0.790,0.818,21469.149,0.453
0.548,0.784,0.785,0.747,21464.516,0.458
0.856,0.798,0.798,0.594,6569.715,0.565
0.517,0.721,0.722,0.686,30247.095,0.497
0.487,0.716,0.717,0.871,14895.035,0.369
0.462,0.718,0.719,0.790,14494.209,0.423
0.508,0.748,0.749,0.856,16866.432,0.400
0.533,0.736,0.736,0.754,13730.726,0.425
0.942,0.909,0.909,0.532,5599.291,0.580
0.461,0.711,0.712,0.820,19437.277,0.403
0.566,0.755,0.756,0.738,14842.097,0.454
0.499,0.730,0.731,0.805,15479.034,0.426
0.489,0.720,0.721,0.768,17599.581,0.412
0.345,0.640,0.642,0.847,15251.250,0.364
0.459,0.727,0.728,0.718,15078.759,0.438
0.522,0.707,0.707,0.627,5875.264,0.504
0.537,0.712,0.712,0.719,11022.592,0.464
0.371,0.650,0.652,0.866,17952.579,0.357
0.455,0.700,0.701,0.766,28239.012,0.422
0.552,0.781,0.781,0.734,19123.969,0.498
0.664,0.809,0.810,0.764,22806.783,0.465
0.624,0.704,0.704,0.648,5804.924,0.529
0.445,0.677,0.678,0.822,16098.554,0.401
0.455,0.711,0.713,0.861,18171.496,0.373
0.453,0.645,0.646,0.676,9952.405,0.444
0.430,0.721,0.722,0.905,10051.288,0.369
0.589,0.819,0.820,0.536,16636.269,0.578
0.389,0.661,0.663,0.755,23206.488,0.389
0.438,0.669,0.670,0.694,24384.065,0.449
0.522,0.728,0.729,0.699,21490.443,0.436
0.528,0.799,0.800,0.750,11848.383,0.456
0.524,0.763,0.763,0.796,26170.973,0.425
0.456,0.689,0.690,0.787,14509.400,0.401
0.426,0.693,0.695,0.820,27792.919,0.409
0.437,0.706,0.707,0.859,15602.737,0.373
0.524,0.731,0.732,0.841,11903.429,0.402
0.454,0.717,0.719,0.787,21504.173,0.405
0.432,0.701,0.702,0.812,17418.766,0.388
0.607,0.785,0.785,0.579,20630.199,0.575
0.679,0.807,0.808,0.749,10541.591,0.467
0.473,0.719,0.720,0.838,24291.562,0.387
0.527,0.760,0.760,0.645,18368.346,0.471
0.533,0.750,0.751,0.656,29619.119,0.491
0.421,0.674,0.675,0.791,23163.403,0.374
0.989,0.979,0.979,0.406,12600.978,0.674
0.610,0.773,0.774,0.749,12611.920,0.468
0.482,0.718,0.719,0.788,19448.899,0.402
0.439,0.698,0.699,0.838,25662.831,0.388
0.507,0.707,0.708,0.630,21493.760,0.517
0.475,0.720,0.721,0.780,13001.771,0.432
0.525,0.711,0.711,0.657,8200.674,0.488
0.533,0.739,0.739,0.760,21419.910,0.438
0.465,0.748,0.749,0.916,20477.877,0.380
0.454,0.688,0.689,0.802,15197.901,0.403
0.386,0.655,0.655,0.738,13170.426,0.446
0.382,0.606,0.606,0.612,7737.419,0.547
0.470,0.710,0.711,0.780,22666.298,0.415
