0.718,0.886,0.887,0.713,16857.867,0.494
0.640,0.852,0.852,0.906,16053.482,0.426
0.702,0.875,0.875,2.003,13862.684,0.410
0.615,0.832,0.833,0.865,12768.985,0.404
0.584,0.792,0.793,0.714,4333.177,0.359
0.419,0.669,0.670,0.593,3529.055,0.403
0.684,0.878,0.878,0.428,61942.255,0.608
0.878,0.852,0.852,0.870,9455.672,0.438
0.890,0.909,0.909,0.479,57362.991,0.629
0.639,0.801,0.801,0.362,50979.594,0.536
0.543,0.774,0.775,0.923,9159.080,0.324
0.642,0.840,0.841,1.000,13735.480,0.399
0.646,0.811,0.811,3.847,25708.634,0.572
0.538,0.706,0.707,0.298,10553.391,0.606
0.652,0.814,0.814,0.739,9663.791,0.457
0.576,0.811,0.812,1.256,25419.516,0.397
0.895,0.911,0.911,0.431,23782.508,0.583
0.640,0.819,0.820,0.812,16527.257,0.404
0.701,0.867,0.868,1.009,13414.767,0.556
0.674,0.850,0.850,0.823,17548.603,0.434
0.477,0.688,0.688,0.474,5060.928,0.491
0.696,0.842,0.842,1.918,41693.720,0.469
0.614,0.807,0.807,0.523,23363.068,0.611
0.539,0.790,0.790,0.800,15746.128,0.440
0.711,0.833,0.834,0.775,31816.194,0.536
0.347,0.545,0.546,0.924,3334.075,0.444
0.580,0.801,0.802,0.845,20706.952,0.663
0.633,0.843,0.844,1.809,26179.143,0.551
0.701,0.871,0.871,0.701,22219.747,0.485
0.650,0.826,0.826,1.747,27413.629,0.527
0.628,0.843,0.844,0.721,52854.347,0.568
0.452,0.591,0.592,2.659,11211.691,0.608
0.576,0.758,0.758,0.390,27280.533,0.631
0.769,0.787,0.787,1.081,147043.552,0.566
0.606,0.834,0.835,0.773,13621.217,0.425
0.473,0.730,0.730,0.767,7235.315,0.427
0.581,0.796,0.797,1.071,15461.244,0.348
0.660,0.816,0.817,0.698,19590.565,0.557
0.953,0.877,0.877,0.647,6217.082,0.638
0.677,0.823,0.824,1.103,13823.736,0.445
0.593,0.782,0.782,0.572,11951.290,0.472
0.646,0.860,0.861,0.659,26537.366,0.518
0.690,0.828,0.829,0.915,12678.466,0.411
0.644,0.819,0.820,1.229,5933.792,0.356
0.594,0.817,0.818,1.035,8132.578,0.357
0.715,0.863,0.864,0.727,13097.785,0.480
0.984,0.948,0.948,0.565,16365.436,0.657
0.634,0.819,0.819,0.576,16250.612,0.563
0.609,0.818,0.818,0.976,16974.259,0.363
0.619,0.820,0.821,0.920,13770.640,0.347
0.570,0.761,0.762,0.730,10086.793,0.468
0.706,0.854,0.854,0.560,54815.962,0.655
0.886,0.855,0.855,0.558,4478.103,0.543
0.717,0.849,0.849,0.912,9892.097,0.435
0.601,0.823,0.824,0.648,9840.326,0.487
0.681,0.840,0.840,0.910,15299.540,0.423
0.595,0.765,0.765,0.655,5485.927,0.462
0.441,0.759,0.760,0.841,9066.036,0.433
0.375,0.661,0.662,0.375,6541.700,0.587
0.796,0.923,0.923,1.697,72110.658,0.560
0.646,0.831,0.832,1.663,15455.567,0.448
0.618,0.839,0.840,1.598,5453.022,0.381
0.473,0.733,0.734,0.983,17806.796,0.523
0.749,0.898,0.898,0.684,16460.669,0.449
0.822,0.874,0.874,0.938,24600.208,0.458
0.711,0.856,0.856,0.715,13095.130,0.482
0.691,0.860,0.860,1.057,22689.489,0.493
0.814,0.881,0.882,0.690,14875.672,0.466
0.583,0.795,0.795,0.771,9493.226,0.417
0.645,0.838,0.838,0.810,20493.022,0.439
0.563,0.798,0.799,0.898,11843.959,0.359
0.542,0.716,0.716,0.556,13149.016,0.577
0.636,0.791,0.791,0.516,37451.664,0.603
0.643,0.845,0.846,0.995,11602.368,0.425
0.363,0.462,0.462,1.205,13905.788,0.531
0.493,0.745,0.746,1.496,18278.132,0.475
0.764,0.892,0.892,0.552,20820.084,0.553
0.569,0.768,0.768,2.370,16624.777,0.450
0.569,0.786,0.786,0.489,8549.338,0.558
0.641,0.819,0.819,0.514,15086.604,0.633
0.607,0.821,0.821,0.858,15193.186,0.404
0.614,0.827,0.828,0.997,18859.319,0.413
0.663,0.835,0.836,0.567,90177.331,0.601
0.531,0.802,0.802,0.688,30608.290,0.697
0.607,0.769,0.769,0.358,6306.821,0.580
0.693,0.850,0.851,1.047,17322.744,0.372
0.624,0.850,0.850,0.566,15609.832,0.499
0.582,0.830,0.831,0.693,12576.426,0.502
0.558,0.821,0.821,0.638,8278.614,0.468
0.564,0.745,0.746,0.898,6092.446,0.456
0.962,0.926,0.926,0.426,20219.062,0.664
0.656,0.843,0.844,0.778,8280.715,0.422
