0.666,0.858,0.859,0.602,12232.110,0.454
0.619,0.844,0.844,0.854,13439.297,0.416
0.701,0.866,0.866,1.148,13089.343,0.431
0.603,0.817,0.818,0.970,10711.911,0.364
0.545,0.779,0.779,0.708,7906.816,0.395
0.425,0.669,0.669,0.564,5398.354,0.464
0.876,0.888,0.888,0.552,15004.191,0.557
0.728,0.762,0.763,2.426,15825.919,0.507
0.710,0.888,0.888,0.589,24763.872,0.560
0.721,0.797,0.797,0.767,14218.780,0.478
0.608,0.815,0.815,0.848,11498.946,0.395
0.563,0.751,0.752,3.749,35959.314,0.404
0.699,0.863,0.863,0.808,14325.405,0.481
0.542,0.742,0.742,0.380,36181.459,0.604
0.446,0.693,0.693,0.989,11471.320,0.504
0.627,0.833,0.833,0.863,17071.599,0.441
0.785,0.800,0.800,0.494,18284.854,0.525
0.663,0.816,0.816,0.797,18906.859,0.420
0.706,0.870,0.870,1.117,13404.025,0.510
0.624,0.841,0.842,0.701,13395.514,0.469
0.999,0.994,0.994,0.477,13217.462,0.731
0.727,0.863,0.863,1.469,78804.689,0.595
0.829,0.834,0.834,1.090,47047.367,0.632
0.519,0.765,0.765,0.990,9500.072,0.427
0.656,0.833,0.834,0.580,21831.417,0.515
0.661,0.611,0.612,0.900,7413.076,0.486
0.718,0.903,0.904,0.750,10573.585,0.531
0.613,0.827,0.827,1.019,11882.313,0.398
0.613,0.839,0.839,1.243,15294.525,0.426
0.705,0.852,0.853,0.575,38641.544,0.558
0.688,0.856,0.856,1.096,64394.968,0.519
0.468,0.657,0.657,6.733,10230.171,0.570
0.982,0.954,0.954,0.361,22411.752,0.689
0.720,0.814,0.814,0.612,23851.638,0.478
0.633,0.812,0.813,0.794,11106.816,0.393
0.496,0.769,0.770,0.561,22556.860,0.569
0.644,0.859,0.860,0.679,10788.458,0.430
0.588,0.756,0.757,1.064,26987.029,0.482
0.935,0.896,0.897,0.477,8887.345,0.666
0.584,0.804,0.804,0.919,11299.216,0.419
0.537,0.783,0.783,0.414,30044.077,0.590
0.697,0.856,0.857,0.731,18426.291,0.479
0.644,0.813,0.814,0.861,12900.289,0.397
0.546,0.742,0.743,3.169,26917.541,0.337
0.642,0.848,0.849,0.904,11641.769,0.443
0.620,0.836,0.836,0.825,11950.663,0.448
0.970,0.921,0.921,0.276,52623.709,0.785
0.622,0.807,0.807,0.741,10081.704,0.413
0.650,0.826,0.827,1.527,14241.604,0.381
0.697,0.860,0.861,0.844,12533.024,0.357
0.667,0.827,0.827,0.558,33270.713,0.631
0.755,0.902,0.902,0.382,94052.748,0.727
0.579,0.678,0.678,0.441,8064.791,0.592
0.572,0.771,0.771,1.880,35769.936,0.416
0.714,0.849,0.850,0.797,13932.663,0.498
0.650,0.836,0.837,0.827,14399.136,0.432
0.547,0.714,0.714,0.800,7940.080,0.436
0.620,0.819,0.820,0.808,8930.862,0.425
0.281,0.551,0.552,0.595,5686.412,0.511
0.658,0.834,0.835,0.799,12189.645,0.451
0.612,0.825,0.825,1.148,10692.159,0.404
0.699,0.854,0.854,0.877,7909.797,0.453
0.577,0.848,0.848,0.389,15884.686,0.603
0.718,0.879,0.879,0.691,19450.111,0.486
0.778,0.848,0.849,1.576,12945.340,0.411
0.782,0.900,0.900,0.746,14696.102,0.477
0.685,0.844,0.845,1.761,129195.132,0.521
0.606,0.830,0.831,0.667,8524.164,0.419
0.572,0.787,0.788,0.717,7848.953,0.425
0.635,0.852,0.853,0.770,15622.064,0.429
0.500,0.765,0.766,0.856,9003.676,0.324
0.592,0.775,0.775,0.528,15742.702,0.641
0.636,0.799,0.799,0.435,20853.111,0.602
0.663,0.857,0.858,0.880,17958.620,0.462
0.197,0.291,0.292,0.789,1077.052,0.372
0.620,0.778,0.779,1.231,11272.814,0.436
0.746,0.861,0.862,0.547,17173.318,0.567
0.583,0.798,0.799,0.831,7395.974,0.428
0.616,0.828,0.828,0.320,11707.072,0.651
0.908,0.883,0.884,0.432,23301.692,0.644
0.573,0.758,0.759,1.111,71679.352,0.395
0.782,0.858,0.859,1.554,12247.885,0.422
0.598,0.742,0.742,1.036,24591.548,0.527
0.562,0.831,0.832,0.552,12275.839,0.561
0.528,0.699,0.699,0.429,11973.581,0.613
0.660,0.841,0.842,1.011,12319.090,0.415
0.654,0.847,0.848,0.537,46455.715,0.586
0.533,0.797,0.798,1.224,12079.240,0.427
0.500,0.758,0.758,1.146,2326.764,0.418
0.556,0.726,0.726,1.028,8274.503,0.454
0.870,0.856,0.856,0.488,8139.111,0.600
0.728,0.862,0.862,0.723,14116.115,0.465
