0.21,0.32,0.35,0.30,0.30,0.15,0.29,0.33,0.21
0.44,0.60,0.55,0.54,0.52,0.32,0.56,0.56,0.37
0.44,0.60,0.55,0.54,0.52,0.32,0.56,0.56,0.38
0.31,0.41,0.44,0.39,0.38,0.24,0.38,0.41,0.30
0.83,0.52,0.56,0.57,0.80,0.86,0.51,0.82,0.69
24692.21,151210.40,201342.16,213002.34,16609.98,14198.72,177889.71,39625.17,32483.02
0.36,0.54,0.57,0.53,0.37,0.34,0.55,0.37,0.44
7.60,1.80,2.72,4.35,4.39,4.51,6.43,2.50,5.07
6573.79,19288.69,24384.62,21234.95,4753.41,1734.16,18699.82,9052.17,2061.86
-0.03,0.03,-0.13,-0.12,0.15,-0.10,-0.06,0.01,-0.06
